sample3,,,
Wavelength (nm),Abs,,
UVVIS SAT Changed: 14/04/2020 11:57:33 AM, Old: 0.100, New: 0.200,
Common SAT Changed: 14/04/2020 11:57:33 AM, Old: 0.100, New: 0.200,
X Start nm Changed: 14/04/2020 11:57:44 AM, Old: 800.00, New: 700.00,
X Stop nm Changed: 14/04/2020 11:57:44 AM, Old: 200.00, New: 400.00,
Common Interval nm Changed: 14/04/2020 11:57:44 AM, Old:    1.000, New:    0.150,
SBW Changed: 14/04/2020 11:58:25 AM, Old:2.0, New:1.0,
Common Slit Width Changed: 14/04/2020 11:58:25 AM, Old:2.0, New:1.0,
Saved as C:\Documents and Settings\Spec Lab\My Documents\2011\Majid I2\Survey SBW1 SR45nm.BSW,,,
X Start nm Changed: 14/04/2020 1:28:30 PM, Old: 700.00, New: 650.00,
X Stop nm Changed: 14/04/2020 1:28:30 PM, Old: 400.00, New: 500.00,
End Method Modifications,,,
<SBW (nm)> ,1,,
<Energy> ,127,,
<Current Wavelength> ,500,,
